NABP,NPI,PROVIDER NAME,ADDRESS,ADDRESS LINE 2,CITY,STATE,POSTAL_ZIP,PHONE,COUNTY,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract)
3382823,1154459857,BOWERY PHARMACY,95 BOWERY,,NEW YORK,NY,100024901,212-219-0449,NEW YORK,40.717316,-73.995214,1,rooftop,95,Bowery,,,New York,NY,10002,US,City of New York,2021,36,36061,New York,3651000,1600,1001,1,3.61E+14,36061001600
3389120,1134144694,DUANE READE #14126,95 WALL ST,,NEW YORK,NY,100054201,217-709-2351,NEW YORK,40.70493,-74.007487,1,rooftop,95,Wall St,,,New York,NY,10005,US,City of New York,2021,36,36061,New York,3651000,700,7005,7,3.61E+14,36061000700
3343720,1689701484,FUZHOU PHARMACY,96 E BROADWAY,,NEW YORK,NY,10002,212-693-8866,NEW YORK,40.713899,-73.993478,1,rooftop,96,E Broadway,,,New York,NY,10002,US,City of New York,2021,36,36061,New York,3651000,800,6001,6,3.61E+14,36061000800
3340483,1245346220,SAN JUAN PHARMACY,960 AMSTERDAM AVE,,NEW YORK,NY,100253002,212-222-4650,NEW YORK,40.801314,-73.965289,1,rooftop,960,Amsterdam Ave,,,New York,NY,10025,US,City of New York,2021,36,36061,New York,3651000,19500,4000,4,3.61E+14,36061019500
5823364,1225546005,CVS PHARMACY #11014,969 2ND AVE,,NEW YORK,NY,100226303,212-935-1819,NEW YORK,40.755769,-73.9681,1,rooftop,969,2nd Ave,,,New York,NY,10022,US,City of New York,2021,36,36061,New York,3651000,9800,2001,2,3.61E+14,36061009800
3306140,1194820886,ZITOMER PHARMACY,969 MADISON AVE,,NEW YORK,NY,100212763,212-737-5560,NEW YORK,40.774093,-73.963562,1,rooftop,969,Madison Ave,,,New York,NY,10021,US,City of New York,2021,36,36061,New York,3651000,13000,1002,1,3.61E+14,36061013000
5813224,1649663899,VENUS PHARMACY AND BEAUTY SUPPLY,972 AMSTERDAM AVE,,NEW YORK,NY,10025,212-666-4800,NEW YORK,40.801621,-73.965076,1,rooftop,972,Amsterdam Ave,,,New York,NY,10025,US,City of New York,2021,36,36061,New York,3651000,19500,4000,4,3.61E+14,36061019500
5821031,1295259927,EAST BROADWAY PHARMACY,98 E BROADWAY 1F,,NEW YORK,NY,100027181,212-431-6688,NEW YORK,40.713907,-73.993389,1,rooftop,98,E Broadway,Apt,1F,New York,NY,10002,US,City of New York,2021,36,36061,New York,3651000,800,6001,6,3.61E+14,36061000800
5800239,1205165842,CORBY CHEMISTS,988 1ST AVE,,NEW YORK,NY,100224105,848-218-3530,NEW YORK,40.756435,-73.964061,1,rooftop,988,1st Ave,,,New York,NY,10022,US,City of New York,2021,36,36061,New York,3651000,10601,5000,5,3.61E+14,36061010601
5804807,1356607063,XPRESS LANE PHARMACY,99 NASSAU ST #111,,NEW YORK,NY,10038,212-962-4900,NEW YORK,40.710525,-74.007566,1,rooftop,99,Nassau St,#,111,New York,NY,10038,US,City of New York,2021,36,36061,New York,3651000,1501,1017,1,3.61E+14,36061001501
5821118,1588176796,"DEGIULIO'S PHARMACY, INC.",220 PORTAGE RD,,LEWISTON,NY,14092,716-405-7821,NIAGARA,43.170604,-79.032747,1,rooftop,220,Portage Rd,,,Lewiston,NY,14092,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Lewiston,3642147,24401,1035,1,3.61E+14,36063024401
3381035,1063521375,RITE AID PHARMACY 01538,731 CENTER STREET,,LEWISTON,NY,140921705,717-975-5937,NIAGARA,43.171806,-79.038,1,rooftop,731,Center St,,,Lewiston,NY,14092,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Lewiston,3642147,24401,1030,1,3.61E+14,36063024401
3303740,1093819815,CVS PHARMACY #00552,795 CENTER STREET,,LEWISTON,NY,14092,401-770-2751,NIAGARA,43.171348,-79.036304,1,rooftop,795,Center St,,,Lewiston,NY,14092,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Lewiston,3642147,24401,1030,1,3.61E+14,36063024401
3382164,1366553505,RITE AID PHARMACY 01597,125 SOUTH TRANSIT STREET,,LOCKPORT,NY,140944834,717-975-5937,NIAGARA,43.164084,-78.697312,1,rooftop,125,S Transit St,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Lockport,3643082,23901,2000,2,3.61E+14,36063023901
3381023,1376654517,RITE AID PHARMACY 01537,130 WASHBURN STREET,,LOCKPORT,NY,140943815,717-975-5937,NIAGARA,43.170943,-78.686651,1,rooftop,130,Washburn St,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Lockport,3643082,23700,2021,2,3.61E+14,36063023700
3348833,1649382656,FAMILY PHARMACY PLUS,320 S TRANSIT ST,,LOCKPORT,NY,14094,716-433-3733,NIAGARA,43.158676,-78.695701,1,rooftop,320,S Transit St,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Lockport,3643082,23901,1002,1,3.61E+14,36063023901
3389764,1790896843,RITE AID PHARMACY 01912,3987 LOCKPORT OLCOTT ROAD,,LOCKPORT,NY,140941132,717-975-5937,NIAGARA,43.219371,-78.676141,1,rooftop,3987,Lockport Olcott Rd,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,,,24201,2023,2,3.61E+14,36063024201
3388510,1174622344,RITE AID PHARMACY 10817,459 SOUTH TRANSIT STREET,,LOCKPORT,NY,14094,717-975-5937,NIAGARA,43.154518,-78.69778,1,rooftop,459,S Transit St,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Lockport,3643082,23901,2010,2,3.61E+14,36063023901
3302015,1285649335,WALGREENS #4968,5 N TRANSIT ST,,LOCKPORT,NY,140943601,217-709-2351,NIAGARA,43.169543,-78.696999,1,range_interpolation,5,N Transit St,,,Lockport,NY,14094,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36063,Lockport,3643082,23600,3010,3,3.61E+14,36063023600
3309867,1881611945,WALMART PHARMACY 10-2107,5735 S TRANSIT RD,,LOCKPORT,NY,14094,479-277-2500,NIAGARA,43.147177,-78.692996,1,rooftop,5735,S Transit Rd,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,South Lockport,3669386,23401,1012,1,3.61E+14,36063023401
3383130,1346272358,TOPS PHARMACY,5827 S TRANSIT RD,,LOCKPORT,NY,14094,716-635-5274,NIAGARA,43.141147,-78.696557,1,rooftop,5827,S Transit Rd,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,South Lockport,3669386,23401,1020,1,3.61E+14,36063023401
5808487,1548692262,"PENDLETON STAR PHARMACY, INC.",6503 CAMPBELL BLVD,,LOCKPORT,NY,140949210,716-210-3152,NIAGARA,43.112259,-78.772783,1,rooftop,6503,Campbell Blvd,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,,,22702,2003,2,3.61E+14,36063022702
3302318,1720093461,LOCKPORT APOTHECARY,6606 LINCOLN AVENUE,,LOCKPORT,NY,14094,716-438-3990,NIAGARA,43.15259,-78.66724,1,rooftop,6606,Lincoln Ave,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,South Lockport,3669386,23404,3001,3,3.61E+14,36063023404
3334024,1063521540,RITE AID PHARMACY 03496,6616 LINCOLN AVENUE,,LOCKPORT,NY,140946109,717-975-5937,NIAGARA,43.152663,-78.664835,1,rooftop,6616,Lincoln Ave,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,South Lockport,3669386,23404,3001,3,3.61E+14,36063023404
3365699,1174849327,TOPS PHARMACY,7134 ROCHESTER ROAD,,LOCKPORT,NY,14094,716-635-5274,NIAGARA,43.181142,-78.640629,1,rooftop,7134,Rochester Rd,,,Lockport,NY,14094,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,,,23402,2006,2,3.61E+14,36063023402
3376870,1073602017,MIDDLEPORT FAMILY HEALTH CENTER,81 ROCHESTER RD,,MIDDLEPORT,NY,14105,716-735-3261,NIAGARA,43.204794,-78.483633,0.9,rooftop,81,Telegraph Rd,,,Middleport,NY,14105,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Middleport,3646998,24002,1030,1,3.61E+14,36063024002
5805380,1851663876,NEWFANE PHARMACY,2780 MAIN ST,,NEWFANE,NY,141081237,716-778-0600,NIAGARA,43.280354,-78.707243,1,rooftop,2780,Main St,,,Newfane,NY,14108,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Newfane,3650221,24201,4011,4,3.61E+14,36063024201
3378494,1982703146,RITE AID PHARMACY 10839,1030 PINE AVENUE,,NIAGARA FALLS,NY,14301,717-975-5937,NIAGARA,43.094964,-79.04967,1,rooftop,1030,Pine Ave,,,Niagara Falls,NY,14301,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,20900,2002,2,3.61E+14,36063020900
3366172,1386757789,WALGREENS #3438,1202 PINE AVENUE,,NIAGARA FALLS,NY,143011918,217-709-2351,NIAGARA,43.095085,-79.048331,1,rooftop,1202,Pine Ave,,,Niagara Falls,NY,14301,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,20900,2006,2,3.61E+14,36063020900
5806039,1407105919,WALGREENS #13751,1306 MILITARY RD,,NIAGARA FALLS,NY,143044711,217-709-2351,NIAGARA,43.090835,-78.968917,1,rooftop,1306,Military Rd,,,Niagara Falls,NY,14304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,22300,1002,1,3.61E+14,36063022300
3328398,1497772560,WALMART PHARMACY 10-1909,1540 MILITARY RD,,NIAGARA FALLS,NY,14304,479-277-2500,NIAGARA,43.094414,-78.978916,1,rooftop,1540,Military Rd,,,Niagara Falls,NY,14304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,22100,2000,2,3.61E+14,36063022100
3302952,1912976515,"WEGMANS FOOD MARKETS, INC.",1577 MILITARY RD.,,NIAGARA FALLS,NY,14304,585-273-6337,NIAGARA,43.094787,-78.97001,1,rooftop,1577,Military Rd,,,Niagara Falls,NY,14304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,,,22602,2017,2,3.61E+14,36063022602
3355345,1144412586,SAMS PHARMACY 10-6406,1580 MILITARY RD,,NIAGARA FALLS,NY,143044704,479-277-2500,NIAGARA,43.09567,-78.975344,1,rooftop,1580,Military Rd,,,Niagara Falls,NY,14304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,22100,2000,2,3.61E+14,36063022100
3371907,1619086923,RITE AID PHARMACY 01148,1717 PINE AVENUE,,NIAGARA FALLS,NY,143012231,717-975-5937,NIAGARA,43.094618,-79.040442,1,rooftop,1717,Pine Ave,,,Niagara Falls,NY,14301,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,21300,2010,2,3.61E+14,36063021300
5820584,1477070548,CVS PHARMACY #11186,1806 PINE AVE,,NIAGARA FALLS,NY,143012234,716-285-0340,NIAGARA,43.095282,-79.039514,1,rooftop,1806,Pine Ave,,,Niagara Falls,NY,14301,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,20900,1011,1,3.61E+14,36063020900
3349443,1063427656,SUMMIT PARK PHARMACY INC,2578 NIAGARA FALLS BLVD STE 100,,NIAGARA FALLS,NY,14304,716-731-3500,NIAGARA,43.091888,-78.907078,1,rooftop,2578,Niagara Falls Blvd,Ste,100,Niagara Falls,NY,14304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,,,22714,3000,3,3.61E+14,36063022714
3372997,1346359650,RITE AID PHARMACY 01185,4407 MILITARY ROAD,,NIAGARA FALLS,NY,143051333,717-975-5937,NIAGARA,43.126381,-79.001945,1,rooftop,4407,Military Rd,,,Niagara Falls,NY,14305,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,,,22601,1017,1,3.61E+14,36063022601
5833466,1750968236,PARKVIEW RX NIAGARA FALLS,621 10TH ST,STE 172,NIAGARA FALLS,NY,14302,716-501-8623,NIAGARA,43.093945,-79.049625,1,rooftop,621,10th St,,,Niagara Falls,NY,14301,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,21200,4007,4,3.61E+14,36063021200
3355890,1639359011,TOPS PHARMACY,7200 NIAGARA FALLS BLVD,,NIAGARA FALLS,NY,14304,716-635-5274,NIAGARA,43.088665,-78.982171,1,rooftop,7200,Niagara Falls Blvd,,,Niagara Falls,NY,14304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,22100,2000,2,3.61E+14,36063022100
3315000,1689696213,CVS PHARMACY #16401,7414 NIAGARA FALLS BLVD,,NIAGARA FALLS,NY,14304,401-770-2751,NIAGARA,43.089115,-78.978221,1,rooftop,7414,Niagara Falls Blvd,,,Niagara Falls,NY,14304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,22100,2000,2,3.61E+14,36063022100
3343491,1275643173,RITE AID PHARMACY 03600,7804 BUFFALO AVE,,NIAGARA FALLS,NY,143044222,717-975-5937,NIAGARA,43.074586,-78.974207,1,rooftop,7804,Buffalo Ave,,,Niagara Falls,NY,14304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,22200,3024,3,3.61E+14,36063022200
3311507,1831208370,RITE AID PHARMACY 00758,8015 NIAGARA FALLS BOULEVARD,,NIAGARA FALLS,NY,143041709,717-975-5937,NIAGARA,43.088723,-78.971956,1,rooftop,8015,Niagara Falls Blvd,,,Niagara Falls,NY,14304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,22300,3001,3,3.61E+14,36063022300
5802865,1013203488,WELLNESS PARK PHARMACY INC,8672 BUFFALO AVE,,NIAGARA FALLS,NY,14304,716-260-1918,NIAGARA,43.077265,-78.963706,1,range_interpolation,8672,Buffalo Ave,,,Niagara Falls,NY,14304,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36063,Niagara Falls,3651055,22200,2005,2,3.61E+14,36063022200
3322601,1114932704,NIAGARA APOTHECARY,8745 NIAGARA FALLS BLVD,,NIAGARA FALLS,NY,14304,716-297-3530,NIAGARA,43.092026,-78.961397,1,rooftop,8745,Niagara Falls Blvd,,,Niagara Falls,NY,14304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,22500,3006,3,3.61E+14,36063022500
5814579,1679959233,COMMUNITY MEDICAL PHARMACY,918 MICHIGAN AVE,,NIAGARA FALLS,NY,143052608,716-579-4445,NIAGARA,43.104799,-79.052204,1,rooftop,918,Michigan Ave,,,Niagara Falls,NY,14305,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Niagara Falls,3651055,20500,1025,1,3.61E+14,36063020500
3359684,1730326620,WALGREENS #12117,1066 PAYNE AVE,,NORTH TONAWANDA,NY,141202720,217-709-2351,NIAGARA,43.051533,-78.879163,1,rooftop,1066,Payne Ave,,,North Tonawanda,NY,14120,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,North Tonawanda,3653682,22901,1004,1,3.61E+14,36063022901
3336686,1992804249,RITE AID PHARMACY 10818,1381 NASH ROAD,,NORTH TONAWANDA,NY,14120,717-975-5937,NIAGARA,43.060602,-78.865653,1,range_interpolation,1381,Nash Rd,,,North Tonawanda,NY,14120,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36063,North Tonawanda,3653682,22803,1004,1,3.61E+14,36063022803
3356171,1538340872,TOPS PHARMACY,301 MEADOW DRIVE,,NORTH TONAWANDA,NY,14120,716-635-5274,NIAGARA,43.051412,-78.874391,1,rooftop,301,Meadow Dr,,,North Tonawanda,NY,14120,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,North Tonawanda,3653682,24600,3000,3,3.61E+14,36063024600
3372694,1013017466,RITE AID PHARMACY 10819,343 MEADOW DRIVE,,NORTH TONAWANDA,NY,14120,717-975-5937,NIAGARA,43.051444,-78.87352,1,rooftop,343,Meadow Dr,,,North Tonawanda,NY,14120,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,North Tonawanda,3653682,24600,3000,3,3.61E+14,36063024600
3308702,1922117456,RITE AID PHARMACY 00650,419 DIVISION STREET,,NORTH TONAWANDA,NY,141204636,717-975-5937,NIAGARA,43.034823,-78.8612,1,rooftop,419,Division St,,,North Tonawanda,NY,14120,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,North Tonawanda,3653682,23302,2013,2,3.61E+14,36063023302
3356462,1134348386,KALEIDA HEALTH CO PHARMACY,445 TREMONT ST,,NORTH TONAWANDA,NY,141200750,716-690-2006,NIAGARA,43.025991,-78.863241,1,rooftop,445,Tremont St,,,North Tonawanda,NY,14120,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,North Tonawanda,3653682,23200,1023,1,3.61E+14,36063023200
5806990,1205176211,"WURLITZER FAMILY PHARMACY, INC",521 DIVISION ST,,NORTH TONAWANDA,NY,141204403,716-260-1131,NIAGARA,43.037613,-78.861213,1,rooftop,521,Division St,,,North Tonawanda,NY,14120,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,North Tonawanda,3653682,23302,2005,2,3.61E+14,36063023302
5805366,1548521008,WALMART PHARMACY 10-4597,886 NIAGARA FALLS BLVD,,NORTH TONAWANDA,NY,141202006,479-277-2500,NIAGARA,43.055862,-78.843633,1,rooftop,886,Niagara Falls Blvd,,,North Tonawanda,NY,14120,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,North Tonawanda,3653682,22804,2013,2,3.61E+14,36063022804
3303803,1982702627,CVS PHARMACY #00589,955 PAYNE AVE,MID CITY PLAZA,NORTH TONAWANDA,NY,14120,401-770-2751,NIAGARA,43.050526,-78.876718,1,rooftop,955,Payne Ave,,,North Tonawanda,NY,14120,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,North Tonawanda,3653682,24600,3000,3,3.61E+14,36063024600
3332208,1427167907,RITE AID PHARMACY 03500,3636 RANSOMVILLE ROAD,,RANSOMVILLE,NY,141319767,717-975-5937,NIAGARA,43.237872,-78.910086,1,rooftop,3636,Ransomville Rd,,,Ransomville,NY,14131,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Ransomville,3660598,24502,2019,2,3.61E+14,36063024502
3318070,1396849147,CVS PHARMACY #00577,2972 SAUNDERS SETTLEMENT ROAD,,SANBORN,NY,14132,716-731-3261,NIAGARA,43.143008,-78.883127,1,rooftop,2972,Saunders Settlement Rd,,,Sanborn,NY,14132,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Sanborn,3664958,24303,3036,3,3.61E+14,36063024303
3389776,1568571883,RITE AID PHARMACY 01913,214 LOCKPORT STREET,,YOUNGSTOWN,NY,141741008,717-975-5937,NIAGARA,43.251067,-79.047478,1,rooftop,214,Lockport St,,,Youngstown,NY,14174,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36063,Youngstown,3684143,24501,2018,2,3.61E+14,36063024501
5822590,1619491420,WALGREENS #19353,8052 STATE ROUTE 12,,BARNEVELD,NY,133042103,217-709-2351,ONEIDA,43.252985,-75.183715,1,rooftop,8052,State Rte 12,,,Barneveld,NY,13304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,,,24000,1146,1,3.61E+14,36065024000
5822324,1487177333,WALGREENS #17776,102 EAST SCHUYLER STREET,,BOONVILLE,NY,133091104,217-709-2351,ONEIDA,43.484608,-75.334512,1,rooftop,102,E Schuyler St,,,Boonville,NY,13309,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,Boonville,3607355,24200,2039,2,3.61E+14,36065024200
3354812,1336347822,KINNEY DRUGS,261 UTICA BOULEVARD,,BOONVILLE,NY,133091378,315-287-3600,ONEIDA,43.20126,-75.727034,0.42,nearest_rooftop_match,303,12th Ave,,,Sylvan Beach,NY,13157,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,Sylvan Beach,3672521,26700,4014,4,3.61E+14,36065026700
3326394,1619086196,RITE AID CORPORATION,261 UTICA BOULEVARD,,BOONVILLE,NY,133091378,315-942-2509,ONEIDA,43.20126,-75.727034,0.42,nearest_rooftop_match,303,12th Ave,,,Sylvan Beach,NY,13157,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,Sylvan Beach,3672521,26700,4014,4,3.61E+14,36065026700
3364902,1336256510,KINNEY DRUGS,2 PRESTON STREET,,CAMDEN,NY,133161298,315-287-3600,ONEIDA,43.330435,-75.747895,1,rooftop,2,Preston St,,,Camden,NY,13316,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,Camden,3611847,24500,3046,3,3.61E+14,36065024500
3366590,1902978794,MEDICINE SHOPPE,58 MAIN ST,,CAMDEN,NY,13316,315-245-1410,ONEIDA,43.334566,-75.748246,1,rooftop,58,Main St,,,Camden,NY,13316,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,Camden,3611847,24500,3021,3,3.61E+14,36065024500
3323627,1881608677,P AND C FOOD AND PHARMACY 3127,ROUTE 13,,CAMDEN,NY,13316,315-245-4738,ONEIDA,43.33451,-75.74796,0.5,place,,,,,Camden,NY,13316,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36065,Camden,3611847,24500,3050,3,3.61E+14,36065024500
3349304,1073620258,KINNEY DRUGS,12 FRANKLIN AVENUE,,CLINTON,NY,13323,315-287-3600,ONEIDA,43.046899,-75.382864,1,rooftop,12,Franklin Ave,,,Clinton,NY,13323,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,Clinton,3616419,25002,2003,2,3.61E+14,36065025002
3314919,1750484580,CVS PHARMACY #05008,39 MEADOW ST,,CLINTON,NY,13323,401-770-2751,ONEIDA,43.043224,-75.385493,1,rooftop,39,Meadow St,,,Clinton,NY,13323,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,,,25002,2012,2,3.61E+14,36065025002
3332727,1467519009,HOLLAND PATENT PHARMACY,9553 MAIN ST,,HOLLAND PATENT,NY,133549722,315-865-8141,ONEIDA,43.242547,-75.256021,1,rooftop,9553,Main St,,,Holland Patent,NY,13354,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,Holland Patent,3635144,24000,2024,2,3.61E+14,36065024000
5819733,1154856805,HEALTHDIRECT INSTITUTIONAL PHARMACY SERVICES INC. #130,9225 RIVER RD,,MARCY,NY,134032063,888-331-3883,ONEIDA,43.1385,-75.276823,1,rooftop,9225,River Rd,,,Marcy,NY,13403,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,Marcy,3645524,26200,4039,4,3.61E+14,36065026200
3326952,1891718102,CVS PHARMACY #16824,1 SANGERTOWN SQ STE 3,,NEW HARTFORD,NY,13413,401-770-2751,ONEIDA,43.081969,-75.324032,1,range_interpolation,1,Sangertown Sq,Ste,3,New Hartford,NY,13413,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36065,,,25200,2021,2,3.61E+14,36065025200
5819947,1437671310,STANWOOD PHARMACY,18 KELLOGG RD,,NEW HARTFORD,NY,134132825,315-735-7979,ONEIDA,43.056231,-75.281406,1,range_interpolation,18,Kellogg Rd,,,New Hartford,NY,13413,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36065,Washington Mills,3678454,25300,5002,5,3.61E+14,36065025300
3336612,1306903935,RANDALLS PHARMACY,44 GENESEE ST,,NEW HARTFORD,NY,13413,315-732-1615,ONEIDA,43.073389,-75.288334,1,rooftop,44,Genesee St,,,New Hartford,NY,13413,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,New Hartford,3650298,25100,1003,1,3.61E+14,36065025100
3340522,1538273875,PRICE CHOPPER PHARMACY,4535 COMMERCIAL DR,,NEW HARTFORD,NY,13413,518-379-2409,ONEIDA,43.085962,-75.318934,1,rooftop,4535,Commercial Dr,,,New Hartford,NY,13413,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,,,25200,1042,1,3.61E+14,36065025200
3311418,1407964885,HANNAFORD FOOD AND DRUG,4593 COMMERCIAL DR,,NEW HARTFORD,NY,13413,207-885-7454,ONEIDA,43.088491,-75.316791,1,rooftop,4593,Commercial Dr,,,New Hartford,NY,13413,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,,,25200,1042,1,3.61E+14,36065025200
3336597,1093820789,RITE AID PHARMACY 10773,46 KELLOGG ROAD,,NEW HARTFORD,NY,13413,717-975-5937,ONEIDA,43.053579,-75.277844,1,rooftop,46,Kellogg Rd,,,New Hartford,NY,13413,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,Washington Mills,3678454,25300,5000,5,3.61E+14,36065025300
3326762,1952328023,WALMART PHARMACY 10-1677,4765 COMMERCIAL DRIVE,,NEW HARTFORD,NY,13413,479-277-2500,ONEIDA,43.095391,-75.312218,1,rooftop,4765,Commercial Dr,,,New Hartford,NY,13413,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,,,25200,1003,1,3.61E+14,36065025200
3315517,1619077922,RITE AID PHARMACY 10774,4854 COMMERCIAL DRIVE,,NEW HARTFORD,NY,13413,717-975-5937,ONEIDA,43.097111,-75.302469,1,rooftop,4854,Commercial Dr,,,New Hartford,NY,13413,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,New York Mills,3651011,23400,2011,2,3.61E+14,36065023400
3352224,1053484840,WALGREENS #9798,4855 COMMERCIAL DR,,NEW HARTFORD,NY,134136212,217-709-2351,ONEIDA,43.110625,-75.294279,1,range_interpolation,4855,Commercial Dr,,,New Hartford,NY,13413,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36065,,,23400,3018,3,3.61E+14,36065023400
3349873,1124033204,WALGREENS #9799,49 KELLOGG RD,,NEW HARTFORD,NY,134132849,217-709-2351,ONEIDA,43.055186,-75.276542,1,rooftop,49,Kellogg Rd,,,New Hartford,NY,13413,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,,,25300,2000,2,3.61E+14,36065025300
3341598,1548372642,OMNICARE OF NEW HARTFORD,8411 SENECA TPKE STE 104,,NEW HARTFORD,NY,13413,401-770-2751,ONEIDA,43.083905,-75.327468,1,rooftop,8411,Seneca Turnpike,Ste,104,New Hartford,NY,13413,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36065,,,25200,1010,1,3.61E+14,36065025200
